TradingDate,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
,ACB,BCM,BID,BVH,CTG,FPT,GAS,GVR,HDB,HPG,KDH,MBB,MSN,MWG,NVL,PDR,PLX,SAB,SHB,SSB,SSI,STB,TCB,TPB,VCB,VHM,VIB,VIC,VJC,VNM,ACB,BCM,BID,BVH,CTG,FPT,GAS,GVR,HDB,HPG,KDH,MBB,MSN,MWG,NVL,PDR,PLX,SAB,SHB,SSB,SSI,STB,TCB,TPB,VCB,VHM,VIB,VIC,VJC,VNM,ACB,BCM,BID,BVH,CTG,FPT,GAS,GVR,HDB,HPG,KDH,MBB,MSN,MWG,NVL,PDR,PLX,SAB,SHB,SSB,SSI,STB,TCB,TPB,VCB,VHM,VIB,VIC,VJC,VNM,ACB,BCM,BID,BVH,CTG,FPT,GAS,GVR,HDB,HPG,KDH,MBB,MSN,MWG,NVL,PDR,PLX,SAB,SHB,SSB,SSI,STB,TCB,TPB,VCB,VHM,VIB,VIC,VJC,VNM,ACB,BCM,BID,BVH,CTG,FPT,GAS,GVR,HDB,HPG,KDH,MBB,MSN,MWG,NVL,PDR,PLX,SAB,SHB,SSB,SSI,STB,TCB,TPB,VCB,VHM,VIB,VIC,VJC,VNM,ACB,BCM,BID,BVH,CTG,FPT,GAS,GVR,HDB,HPG,KDH,MBB,MSN,MWG,NVL,PDR,PLX,SAB,SHB,SSB,SSI,STB,TCB,TPB,VCB,VHM,VIB,VIC,VJC,VNM
2024-06-24,24100.0,60972.0,37188.0,43481.0,31650.0,131189.0,69615.0,32696.0,17889.0,28700.0,33319.0,19696.0,73700.0,61510.0,13300.0,24200.0,40750.0,57413.0,10823.0,19895.0,27012.0,29500.0,23950.0,14499.0,85500.0,37450.0,18205.0,41100.0,101600.0,62805.0,24600.0,63040.0,38304.0,44556.0,32350.0,134565.0,71344.0,34084.0,18609.0,29100.0,34091.0,20175.0,76300.0,62998.0,13650.0,24900.0,42800.0,58720.0,11110.0,21083.0,27715.0,30750.0,24500.0,15083.0,87400.0,38200.0,18632.0,42300.0,103000.0,63860.0,23900.0,60479.0,37188.0,42308.0,31550.0,131089.0,69524.0,32696.0,17889.0,28250.0,32273.0,19609.0,73700.0,61014.0,13200.0,24000.0,40750.0,56666.0,10823.0,19763.0,26700.0,29400.0,23600.0,14499.0,85500.0,37100.0,18205.0,41100.0,100900.0,62614.0,24600.0,63040.0,38014.0,44116.0,32200.0,134069.0,70889.0,33737.0,18529.0,29000.0,34091.0,20088.0,75500.0,62998.0,13400.0,24200.0,42600.0,57973.0,11110.0,21039.0,27676.0,30650.0,24500.0,15041.0,86000.0,37750.0,18547.0,41650.0,102400.0,63381.0,342718320000.0,58787580000.0,88854965000.0012,39570880000.0,268509024999.999,1762003560000.01,133284880000.001,157710964999.999,216765250000.002,1081500124999.9,119552860000.0,578398870000.026,620122900000.004,705772290000.005,161262540000.0,195579060000.0,104344135000.0,58732460000.0001,424308335000.022,120241655000.0,941395900000.003,607202339999.986,336649190000.002,177014900000.0,185892810000.005,288218239999.991,169034295000.0,116955804999.999,93402189999.9998,253579409999.997,14215300.0,943800.0,1951000.0,896400.0,8439100.0,13186900.0,1726600.0,4719500.0,9514100.0,37846100.0,3284200.0,25433000.0,8305600.0,11379200.0,12057400.0,8041700.0,2505400.0,950000.0,37129000.0,5240400.0,27186000.0,20293700.0,14021100.0,9992600.0,2149800.0,7671000.0,7871800.0,2804500.0,915100.0,3847700.0
2024-06-25,24050.0,62055.0,36527.0,43774.0,31600.0,129103.0,69433.0,33291.0,18089.0,28700.0,33728.0,19653.0,73900.0,61510.0,13400.0,24200.0,41000.0,56573.0,10919.0,18618.0,26973.0,29600.0,24000.0,14624.0,85500.0,37800.0,18205.0,41200.0,101600.0,62805.0,24200.0,62055.0,37766.0,43774.0,31900.0,130195.0,70252.0,33390.0,18169.0,29050.0,33728.0,19870.0,74500.0,62205.0,13500.0,24600.0,41400.0,57693.0,10967.0,19939.0,27207.0,29800.0,24000.0,14666.0,86700.0,38050.0,18376.0,42000.0,102000.0,63477.0,23900.0,60184.0,35990.0,43090.0,31450.0,127713.0,69433.0,32696.0,17849.0,28500.0,32909.0,19566.0,73600.0,61113.0,13250.0,24050.0,40700.0,55359.0,10871.0,18618.0,26856.0,29250.0,23400.0,14499.0,85500.0,37200.0,18077.0,41150.0,100900.0,62805.0,24000.0,60972.0,37519.0,43481.0,31900.0,130096.0,69706.0,32944.0,17889.0,28600.0,33182.0,19740.0,74200.0,61510.0,13300.0,24400.0,40750.0,57413.0,10919.0,19895.0,27012.0,29700.0,23950.0,14624.0,85700.0,37300.0,18376.0,41150.0,101600.0,63093.0,160667970000.0,25303769999.9999,128627704999.999,15952120000.0,171261730000.0,1776774589999.9,78072120000.0005,77936115000.0,227394609999.999,478492875000.006,67528699999.9998,200770110000.0,389603250000.002,395754240000.002,95873060000.0003,82354959999.9998,35033015000.0,69730919999.9999,148121669999.999,81399935000.0,225786490000.001,330468895000.0,285570480000.002,73463345000.0,135091860000.0,239494814999.999,68931214999.9999,66285104999.9999,79934710000.0002,160177400000.0,6698400.0,409300.0,2891100.0,358300.0,5413400.0,13706800.0,1018000.0,2336500.0,10135900.0,16655000.0,1843300.0,8882600.0,5262400.0,6381000.0,7174200.0,3394500.0,854000.0,1150200.0,12997500.0,3715200.0,6523500.0,11199300.0,12070000.0,4193100.0,1565900.0,6350100.0,3238000.0,1597200.0,787500.0,2433600.0
2024-06-26,24100.0,65010.0,36775.0,43725.0,31300.0,130891.0,69615.0,35619.0,18169.0,28900.0,33637.0,19566.0,74000.0,62105.0,13300.0,24000.0,42400.0,56012.0,10871.0,18618.0,26856.0,29500.0,24000.0,14624.0,85200.0,37500.0,18162.0,41200.0,101600.0,62518.0,24100.0,65010.0,37023.0,43774.0,31650.0,130891.0,69979.0,35619.0,18169.0,29200.0,33637.0,19696.0,74500.0,62701.0,13550.0,24350.0,42450.0,56759.0,10967.0,19323.0,27051.0,29650.0,24000.0,14624.0,86300.0,38150.0,18333.0,41700.0,102000.0,63093.0,23600.0,60972.0,36362.0,42992.0,31050.0,128507.0,69251.0,33291.0,18009.0,28600.0,32909.0,19436.0,73100.0,60816.0,13300.0,23950.0,40750.0,55826.0,10823.0,18222.0,26232.0,28950.0,23550.0,14416.0,85200.0,37500.0,18077.0,41150.0,101100.0,62422.0,24000.0,61957.0,36568.0,43481.0,31600.0,130096.0,69615.0,33638.0,18089.0,28750.0,33591.0,19653.0,73900.0,62006.0,13450.0,24250.0,41000.0,56573.0,10919.0,18706.0,26973.0,29400.0,23950.0,14583.0,85900.0,37800.0,18248.0,41300.0,101900.0,63093.0,241593340000.0,150935180000.0,74936400000.0001,12422135000.0,205315189999.999,932098719999.997,86809450000.0001,358808484999.999,147354080000.0,570493505000.004,72713760000.0,248804009999.997,259605680000.0,508713080000.002,80772175000.0001,62778185000.0001,85698080000.0003,51036150000.0,122740710000.0,72063499999.9999,394155474999.997,425913799999.998,176203285000.0,76907835000.0008,146322390000.0,171118909999.999,55015735000.0001,79151420000.0002,82920450000.0004,162491249999.999,10135100.0,2336700.0,1689800.0,279000.0,6556300.0,7147400.0,1133800.0,10259700.0,6524500.0,19746800.0,1983300.0,11084000.0,3527400.0,8185600.0,6041600.0,2609600.0,2056300.0,848100.0,10792500.0,3417600.0,11515000.0,14572000.0,7388500.0,4412700.0,1706900.0,4536500.0,2587600.0,1918500.0,815800.0,2485100.0
2024-06-27,23950.0,64222.0,36444.0,44947.0,31300.0,131884.0,69615.0,35669.0,18369.0,28850.0,34091.0,19566.0,74500.0,62899.0,13550.0,24300.0,41300.0,56573.0,10823.0,18310.0,26778.0,29200.0,23450.0,14541.0,85200.0,37600.0,18077.0,41000.0,102000.0,62614.0,24100.0,66685.0,37188.0,46363.0,31400.0,133175.0,70798.0,36461.0,18609.0,29050.0,34091.0,19653.0,75200.0,63098.0,13650.0,24700.0,42500.0,57600.0,10967.0,18662.0,26973.0,29500.0,23700.0,14624.0,86000.0,37850.0,18248.0,41400.0,102100.0,62901.0,23800.0,64222.0,36444.0,43334.0,31150.0,129897.0,69615.0,34975.0,18009.0,28700.0,33000.0,19479.0,73600.0,61510.0,13150.0,23750.0,41300.0,55919.0,10823.0,17606.0,26622.0,29100.0,23350.0,14458.0,85200.0,37350.0,18034.0,41000.0,100700.0,62422.0,24000.0,65010.0,36940.0,43725.0,31300.0,130394.0,69706.0,35619.0,18169.0,29000.0,33500.0,19523.0,73900.0,61510.0,13450.0,24000.0,42500.0,56386.0,10871.0,18662.0,26778.0,29300.0,23650.0,14541.0,85200.0,37500.0,18120.0,41100.0,101600.0,62518.0,117038769999.999,99011730000.0005,70047979999.9998,109338414999.999,127758930000.0,847765900000.006,77673850000.0,235451509999.996,201804875000.001,290783900000.002,84114785000.0002,138565129999.999,280161650000.001,521401789999.999,114483445000.0,116253365000.001,44644315000.0001,65628250000.0,130236639999.999,73482315000.0,181971429999.999,188309394999.998,289615250000.003,50070495000.0002,121565930000.001,129599645000.0,63707415000.0006,53893169999.9999,86492699999.9998,176925969999.997,4901400.0,1488600.0,1573600.0,2351900.0,4084600.0,6403700.0,1010000.0,6491300.0,8826400.0,10080500.0,2277900.0,6168000.0,3765600.0,8297600.0,8550200.0,4818700.0,1067600.0,1076400.0,11461200.0,3590900.0,5308600.0,6435800.0,12338200.0,2868300.0,1423000.0,3454200.0,3009100.0,1312100.0,852600.0,2708400.0
2024-06-28,23800.0,62843.0,35742.0,44947.0,31000.0,129600.0,69706.0,33885.0,18409.0,28300.0,33546.0,19305.0,74700.0,62400.0,13300.0,23700.0,40900.0,56012.0,10919.0,18310.0,26505.0,28800.0,23350.0,14333.0,85200.0,37650.0,17949.0,41200.0,101500.0,62805.0,24000.0,64813.0,36857.0,45631.0,31450.0,131884.0,70252.0,35718.0,18409.0,28900.0,33819.0,19609.0,76200.0,63100.0,13800.0,24450.0,41800.0,57226.0,11110.0,18310.0,26895.0,29400.0,23500.0,14583.0,86000.0,37750.0,18162.0,41350.0,102100.0,63285.0,23750.0,61858.0,35742.0,44263.0,31000.0,129500.0,69615.0,33192.0,18169.0,28300.0,33137.0,19305.0,74500.0,61600.0,13300.0,23650.0,40600.0,56012.0,10823.0,17782.0,26349.0,28800.0,22500.0,14249.0,85000.0,37300.0,17949.0,40900.0,100700.0,62614.0,23800.0,64813.0,36444.0,45631.0,31300.0,131884.0,69706.0,35669.0,18369.0,28750.0,33773.0,19609.0,74600.0,63100.0,13550.0,24300.0,41400.0,56946.0,10919.0,18266.0,26778.0,29050.0,23450.0,14374.0,86000.0,37600.0,18162.0,41100.0,102000.0,62805.0,137253355000.0,72729699999.9999,92919559999.9995,49616570000.0001,140889230000.0,873567560000.003,50633170000.0,257714809999.999,166464880000.0,632968944999.981,84524465000.0,214030285000.001,483123550000.004,385358120000.002,137740415000.001,71472724999.9997,60010290000.0,57510500000.0,225192174999.998,64199390000.0001,386511175000.005,266923950000.001,484182725000.012,93945505000.0,94978199999.9996,223952759999.999,58686200000.0005,73440890000.0001,80310080000.0002,179337300000.002,5751000.0,1137000.0,2120500.0,1077100.0,4521600.0,6633000.0,660200.0,7376400.0,7278900.0,22182300.0,2296800.0,9571200.0,6405900.0,6187200.0,10149400.0,2979700.0,1455800.0,947400.0,19711000.0,3106500.0,11362600.0,9182400.0,21090100.0,5434800.0,1112400.0,5965200.0,2780600.0,1785000.0,789300.0,2731700.0
2024-07-01,23800.0,62154.0,36279.0,45337.0,32000.0,127713.0,70707.0,33984.0,18489.0,28350.0,33637.0,19523.0,76000.0,65800.0,13300.0,24000.0,40800.0,56853.0,11110.0,18354.0,26466.0,29300.0,22650.0,14458.0,86100.0,37700.0,18120.0,41350.0,100700.0,63285.0,23850.0,63237.0,36279.0,45337.0,32000.0,129500.0,70707.0,34133.0,18529.0,28500.0,33637.0,19523.0,76200.0,65800.0,13400.0,24000.0,41400.0,56853.0,11158.0,18354.0,26622.0,29350.0,23100.0,14458.0,86200.0,37700.0,18120.0,41400.0,101700.0,63285.0,23600.0,62154.0,35535.0,44702.0,30850.0,127613.0,69706.0,33291.0,18249.0,28050.0,33182.0,19262.0,74700.0,62000.0,13150.0,23600.0,40250.0,56199.0,10919.0,17958.0,26114.0,28800.0,22650.0,14291.0,85200.0,37100.0,17863.0,41050.0,99700.0,62614.0,23800.0,63040.0,35783.0,44702.0,30850.0,129500.0,69797.0,33885.0,18409.0,28300.0,33546.0,19349.0,74700.0,62600.0,13350.0,23800.0,41050.0,56573.0,10919.0,18310.0,26583.0,29000.0,23100.0,14333.0,85800.0,37650.0,17863.0,41400.0,101100.0,63093.0,93139580000.0002,28696100000.0001,53697285000.0,18381545000.0,123518820000.0,822641480000.039,61046679999.9998,110049215000.0,126128159999.999,382971250000.007,45453685000.0,91947255000.0004,222772650000.0,1396877440000.04,50530774999.9995,46860069999.9999,27813370000.0,16881800000.0,185999710000.002,68729825000.0,267398985000.002,151484454999.999,205554864999.994,39680815000.0001,100978210000.0,168896830000.001,44753000000.0004,37217985000.0,93608239999.9999,125209720000.001,3933500.0,452100.0,1236800.0,399000.0,3924600.0,6376000.0,792100.0,3247900.0,5484400.0,13557400.0,1237100.0,4131300.0,2944600.0,21785800.0,3814800.0,1966400.0,682200.0,278900.0,16115700.0,3335700.0,7933900.0,5212400.0,9012800.0,2303000.0,1179200.0,4515600.0,2130300.0,903300.0,933100.0,1909300.0
2024-07-02,24050.0,62843.0,37808.0,46510.0,32300.0,127117.0,71162.0,34282.0,19289.0,28700.0,34455.0,19740.0,76300.0,66000.0,13450.0,24500.0,41350.0,57133.0,11254.0,18398.0,26817.0,29600.0,22900.0,14541.0,88200.0,38150.0,18291.0,41600.0,101000.0,63477.0,24100.0,62942.0,37849.0,46999.0,32350.0,131189.0,71253.0,34480.0,19369.0,28850.0,34500.0,19870.0,76800.0,66000.0,13500.0,24500.0,41350.0,57133.0,11398.0,18398.0,26817.0,29750.0,23200.0,14666.0,88800.0,38350.0,18376.0,41750.0,101200.0,63573.0,23700.0,61957.0,36403.0,45533.0,31900.0,126620.0,70616.0,33836.0,18529.0,28250.0,33455.0,19523.0,76000.0,64700.0,13250.0,23950.0,40800.0,56666.0,11206.0,18002.0,26466.0,29250.0,22650.0,14458.0,86200.0,37550.0,18120.0,41300.0,99700.0,63093.0,23800.0,62252.0,36568.0,45631.0,32000.0,127713.0,70980.0,34133.0,18529.0,28350.0,33637.0,19566.0,76100.0,65800.0,13400.0,24000.0,41350.0,56946.0,11206.0,18398.0,26583.0,29350.0,22850.0,14458.0,86700.0,37750.0,18120.0,41400.0,101000.0,63285.0,136593284999.999,41742400000.0,164041130000.002,78518355000.0,164655920000.0,873661330000.001,68412619999.9999,70852494999.9996,397642560000.002,606719284999.991,122245420000.0,225404764999.993,205999290000.0,603656660000.001,64452335000.0003,76310810000.0001,27163660000.0,25879020000.0,298300309999.989,75417830000.0001,246580484999.998,160537495000.0,212208479999.999,47724500000.0,213038299999.998,205743299999.999,49472735000.0,61946604999.9998,108665490000.0,134906110000.0,5696300.0,659100.0,3612500.0,1653400.0,5122200.0,6720600.0,876400.0,2052100.0,16713500.0,21258400.0,3263100.0,9933300.0,2695600.0,9245500.0,4826200.0,3152300.0,660500.0,424800.0,25258500.0,3652200.0,7213600.0,5431700.0,9248300.0,2731300.0,2425200.0,5422700.0,2316500.0,1493400.0,1083600.0,2042800.0
2024-07-03,24250.0,62942.0,39006.0,45924.0,32350.0,130096.0,71162.0,34282.0,19609.0,28750.0,34409.0,19914.0,76500.0,65500.0,13500.0,24250.0,41850.0,57413.0,11254.0,18442.0,26895.0,29900.0,23500.0,14624.0,88500.0,38100.0,18248.0,41350.0,101200.0,63477.0,24400.0,63237.0,39006.0,46901.0,32500.0,131884.0,71435.0,34777.0,19609.0,29100.0,34546.0,19957.0,76600.0,66400.0,13700.0,24550.0,42200.0,57413.0,11350.0,18442.0,27012.0,30100.0,23550.0,14749.0,88700.0,38200.0,18376.0,41650.0,101200.0,63573.0,23950.0,62252.0,37643.0,45728.0,32050.0,129202.0,70980.0,34084.0,19369.0,28700.0,34137.0,19653.0,75800.0,65100.0,13400.0,24200.0,41200.0,56946.0,11206.0,18090.0,26817.0,29550.0,22900.0,14541.0,87800.0,37700.0,18205.0,41250.0,100100.0,63285.0,24150.0,63237.0,38014.0,46901.0,32350.0,129600.0,71435.0,34282.0,19369.0,29000.0,34500.0,19827.0,76500.0,65900.0,13500.0,24500.0,41600.0,57226.0,11350.0,18354.0,26817.0,29550.0,22950.0,14583.0,88000.0,38050.0,18333.0,41600.0,101000.0,63477.0,141320769999.999,34713660000.0,214626184999.999,30540560000.0,107169615000.001,1005103809999.98,50085600000.0001,108644020000.001,288490275000.0,498213790000.013,57068804999.9995,160141914999.999,194547100000.001,488008669999.998,81116620000.0005,49877820000.0001,60931859999.9999,27586970000.0001,138319159999.999,62455369999.9999,205252775000.001,193256099999.999,237341445000.004,60853474999.9996,198805570000.0,198611684999.999,54087904999.9999,47102134999.9998,64558930000.0,88191830000.0006,5848800.0,545500.0,4601800.0,647400.0,3316100.0,7634100.0,640700.0,3127200.0,11840200.0,17252800.0,1511800.0,7022000.0,2551200.0,7436000.0,5999000.0,2051500.0,1461400.0,450400.0,11765700.0,3008600.0,5952500.0,6484600.0,10183800.0,3468300.0,2250700.0,5232800.0,2533700.0,1138000.0,642100.0,1332600.0
2024-07-04,24150.0,62843.0,39089.0,45777.0,32300.0,134863.0,71162.0,34678.0,19649.0,28700.0,34500.0,19827.0,76800.0,65100.0,13400.0,24100.0,43900.0,56946.0,11206.0,18398.0,26856.0,29900.0,23500.0,14708.0,88000.0,38450.0,18162.0,41400.0,101200.0,63668.0,24350.0,63040.0,39171.0,46705.0,32500.0,134863.0,72527.0,35223.0,19689.0,29050.0,34500.0,20001.0,77800.0,66300.0,13650.0,24400.0,44300.0,57973.0,11302.0,18486.0,27168.0,29950.0,23550.0,14833.0,89700.0,38500.0,18376.0,41700.0,101400.0,64148.0,23950.0,62252.0,38676.0,45631.0,32050.0,131189.0,71162.0,33836.0,19449.0,28600.0,34137.0,19653.0,76500.0,64900.0,13350.0,23950.0,41800.0,56946.0,11158.0,18222.0,26778.0,29600.0,23300.0,14624.0,88000.0,37800.0,18077.0,41300.0,100400.0,63573.0,24300.0,63040.0,38841.0,45728.0,32400.0,131189.0,71344.0,34183.0,19689.0,28850.0,34409.0,19914.0,76900.0,65700.0,13550.0,24250.0,41900.0,57973.0,11254.0,18442.0,26895.0,29900.0,23500.0,14666.0,88600.0,38100.0,18205.0,41500.0,101000.0,63573.0,153578260000.0,28400640000.0001,125638690000.0,28196850000.0,81566010000.0,1088488039999.99,91713080000.0,197125125000.0,199349800000.001,269146729999.997,58750610000.0,130535359999.999,483103500000.006,383106079999.996,74993674999.9996,48202885000.0004,258742785000.0,41800830000.0,122799284999.999,58670270000.0,199126890000.002,130718095000.0,133163745000.0,83938629999.9996,271897480000.0,285020920000.0,62893569999.9999,50358910000.0,82506680000.0001,178941620000.0,6368100.0,446500.0,2666100.0,598800.0,2526600.0,8117900.0,1165700.0,5654700.0,8139900.0,9353000.0,1555700.0,5713700.0,6265500.0,5861500.0,5550900.0,1993900.0,6016400.0,679800.0,10471100.0,2808500.0,5766000.0,4385800.0,5683100.0,4743500.0,3060300.0,7464400.0,2950500.0,1214300.0,817400.0,2688900.0
2024-07-05,24300.0,63040.0,39089.0,45337.0,32700.0,137743.0,71526.0,34777.0,19529.0,28650.0,34819.0,19827.0,76700.0,65600.0,13200.0,23750.0,43950.0,55982.0,11254.0,18398.0,27051.0,30100.0,23500.0,14749.0,88000.0,38450.0,18120.0,41400.0,101600.0,64436.0,24300.0,63040.0,39832.0,46168.0,32850.0,138736.0,72163.0,35124.0,19689.0,28950.0,35137.0,19870.0,77000.0,65800.0,13450.0,24200.0,44400.0,57526.0,11302.0,18398.0,27051.0,30150.0,23500.0,14749.0,89200.0,38500.0,18162.0,41450.0,101800.0,64723.0,24000.0,62252.0,38923.0,45337.0,32100.0,135161.0,71344.0,34282.0,19369.0,28600.0,34273.0,19653.0,76300.0,65000.0,13150.0,23650.0,43800.0,55982.0,11158.0,18222.0,26661.0,29600.0,23200.0,14541.0,88000.0,37950.0,17949.0,41100.0,100500.0,63668.0,24150.0,62548.0,39130.0,46021.0,32350.0,135161.0,71435.0,34678.0,19689.0,28700.0,34546.0,19827.0,77000.0,65200.0,13350.0,24150.0,43900.0,57429.0,11206.0,18398.0,26856.0,29900.0,23350.0,14708.0,88100.0,38300.0,18162.0,41400.0,101100.0,63668.0,152721554999.999,28665960000.0001,220967684999.999,32579574999.9999,181432725000.001,1078089250000.0,59308430000.0001,109088165000.0,209098494999.998,354568529999.992,153607950000.0,141432939999.998,194553780000.0,519058360000.0,115640250000.002,87862294999.9999,108957654999.999,65007290000.0004,159649020000.001,53113389999.9999,256016139999.999,194551700000.0,195700600000.001,44465850000.0,163707709999.999,251339769999.999,62064015000.0003,59652910000.0001,94525020000.0002,280151830000.0,6335000.0,451100.0,4622000.0,696700.0,5590000.0,7789400.0,752100.0,3118000.0,8580700.0,12362300.0,4021000.0,6230800.0,2539100.0,7939400.0,8726800.0,3687500.0,2475000.0,1112800.0,13613000.0,2556000.0,7440000.0,6500200.0,8377700.0,2531700.0,1847400.0,6571700.0,2937800.0,1445400.0,936600.0,4180100.0
2024-07-08,24250.0,63631.0,38841.0,45240.0,32600.0,138637.0,71617.0,36164.0,19529.0,28800.0,33819.0,19740.0,76200.0,67000.0,13250.0,23050.0,46500.0,54437.0,11206.0,18354.0,26973.0,30150.0,23450.0,14791.0,87200.0,38000.0,18205.0,40400.0,101300.0,64819.0,24350.0,64419.0,39502.0,45924.0,32750.0,138637.0,71981.0,36164.0,19609.0,29050.0,35046.0,19957.0,77000.0,67400.0,13550.0,23900.0,46600.0,55982.0,11302.0,18398.0,27364.0,30300.0,23500.0,15041.0,88700.0,38400.0,18291.0,41400.0,102000.0,64915.0,24100.0,63040.0,38634.0,43970.0,32300.0,136551.0,71435.0,34777.0,19369.0,28650.0,33773.0,19653.0,75700.0,65600.0,13200.0,23050.0,44000.0,53762.0,11158.0,18046.0,26856.0,29750.0,23100.0,14749.0,87200.0,37800.0,18077.0,40350.0,101000.0,64244.0,24300.0,63040.0,39295.0,45435.0,32750.0,137544.0,71617.0,35025.0,19609.0,28700.0,34819.0,19827.0,77000.0,65600.0,13550.0,23800.0,44000.0,55982.0,11302.0,18354.0,27168.0,30000.0,23500.0,14749.0,88000.0,38150.0,18120.0,41400.0,101600.0,64531.0,119481410000.0,81204899999.9999,93366545000.0001,42886725000.0,125080770000.0,814734800000.005,62461870000.0,238073680000.0,177711929999.999,531403170000.008,192171740000.0,159750689999.998,454018290000.002,695854630000.014,71519490000.0,137519625000.0,241165390000.0,74474869999.9995,150067960000.0,54821185000.0001,264240045000.001,352067934999.999,155874380000.002,229051970000.003,100369850000.0,300949590000.003,46804275000.0,142735314999.999,82085610000.0003,333529240000.004,4943500.0,1253500.0,1981700.0,930700.0,3851700.0,5865700.0,793300.0,6637100.0,7293100.0,18430100.0,5106900.0,7042600.0,5961700.0,10448700.0,5360000.0,5883000.0,5313900.0,1317900.0,12797400.0,2656400.0,7626900.0,11712100.0,6699200.0,12782900.0,1143800.0,7921400.0,2197500.0,3503600.0,810500.0,4942400.0
2024-07-09,24300.0,65700.0,39254.0,46412.0,32700.0,136551.0,71890.0,37650.0,20210.0,29000.0,34091.0,20131.0,76500.0,66800.0,13300.0,23300.0,46000.0,55306.0,11302.0,18398.0,27051.0,30350.0,23350.0,14916.0,88100.0,38300.0,18291.0,40800.0,101400.0,64723.0,24400.0,66094.0,39667.0,46803.0,32800.0,138339.0,71890.0,38146.0,20250.0,29200.0,34091.0,20131.0,76500.0,67200.0,13400.0,23450.0,46600.0,56464.0,11398.0,18398.0,27246.0,30400.0,23500.0,14999.0,88400.0,38300.0,18376.0,40950.0,101500.0,65011.0,24050.0,64025.0,38758.0,45044.0,32400.0,135062.0,71344.0,36808.0,19449.0,28750.0,33546.0,19696.0,75500.0,66300.0,13250.0,23050.0,45800.0,53762.0,11206.0,18090.0,26778.0,29950.0,23250.0,14749.0,86700.0,37800.0,18162.0,40150.0,100600.0,64436.0,24150.0,64025.0,39254.0,45337.0,32600.0,138140.0,71890.0,37056.0,19449.0,28800.0,33728.0,19827.0,76200.0,67200.0,13250.0,23050.0,46600.0,54534.0,11206.0,18134.0,27012.0,30150.0,23300.0,14791.0,87500.0,38000.0,18248.0,40500.0,101000.0,64819.0,193702569999.997,111185680000.0,122371554999.999,53860450000.0001,154427309999.999,1327023979999.98,120660750000.0,309924170000.004,364772285000.003,653324580000.012,98749370000.0001,308682109999.989,454378039999.996,530962820000.006,87055810000.0005,92778210000.0006,92165865000.0001,86069780000.0,219939309999.994,60354615000.0,348940559999.999,333585455000.0,266420049999.999,138651830000.0,135786440000.0,311733979999.998,85884479999.9994,92393520000.0001,95165499999.9999,340706870000.001,7986400.0,1678400.0,2572300.0,1139000.0,4731800.0,9676100.0,1535400.0,8135400.0,14658800.0,22548200.0,2656300.0,13428600.0,5982100.0,7977800.0,6543900.0,3987700.0,1997900.0,1503200.0,18636200.0,2912200.0,10076200.0,11044600.0,11389200.0,7756600.0,1549000.0,8194900.0,4017200.0,2286700.0,942900.0,5045200.0
